Index,Date,Close,1DayAgo,2DayAgo,3DayAgo,4DayAgo,5DayAgo,6DayAgo,7DayAgo,8DayAgo,9DayAgo,10DayAgo
727,20131121,179.910004,178.470001,179.029999,179.419998,180.050003,179.270004,178.380005,176.960007,177.320007,177.289993,174.929993
728,20131122,180.809998,179.910004,178.470001,179.029999,179.419998,180.050003,179.270004,178.380005,176.960007,177.320007,177.289993
729,20131125,180.630005,180.809998,179.910004,178.470001,179.029999,179.419998,180.050003,179.270004,178.380005,176.960007,177.320007
730,20131126,180.679993,180.630005,180.809998,179.910004,178.470001,179.029999,179.419998,180.050003,179.270004,178.380005,176.960007
731,20131127,181.119995,180.679993,180.630005,180.809998,179.910004,178.470001,179.029999,179.419998,180.050003,179.270004,178.380005
732,20131129,181,181.119995,180.679993,180.630005,180.809998,179.910004,178.470001,179.029999,179.419998,180.050003,179.270004
733,20131202,180.529999,181,181.119995,180.679993,180.630005,180.809998,179.910004,178.470001,179.029999,179.419998,180.050003
734,20131203,179.75,180.529999,181,181.119995,180.679993,180.630005,180.809998,179.910004,178.470001,179.029999,179.419998
735,20131204,179.729996,179.75,180.529999,181,181.119995,180.679993,180.630005,180.809998,179.910004,178.470001,179.029999
736,20131205,178.940002,179.729996,179.75,180.529999,181,181.119995,180.679993,180.630005,180.809998,179.910004,178.470001
737,20131206,180.940002,178.940002,179.729996,179.75,180.529999,181,181.119995,180.679993,180.630005,180.809998,179.910004
738,20131209,181.399994,180.940002,178.940002,179.729996,179.75,180.529999,181,181.119995,180.679993,180.630005,180.809998
739,20131210,180.75,181.399994,180.940002,178.940002,179.729996,179.75,180.529999,181,181.119995,180.679993,180.630005
740,20131211,178.720001,180.75,181.399994,180.940002,178.940002,179.729996,179.75,180.529999,181,181.119995,180.679993
741,20131212,178.130005,178.720001,180.75,181.399994,180.940002,178.940002,179.729996,179.75,180.529999,181,181.119995
742,20131213,178.110001,178.130005,178.720001,180.75,181.399994,180.940002,178.940002,179.729996,179.75,180.529999,181
743,20131216,179.220001,178.110001,178.130005,178.720001,180.75,181.399994,180.940002,178.940002,179.729996,179.75,180.529999
744,20131217,178.649994,179.220001,178.110001,178.130005,178.720001,180.75,181.399994,180.940002,178.940002,179.729996,179.75
745,20131218,181.699997,178.649994,179.220001,178.110001,178.130005,178.720001,180.75,181.399994,180.940002,178.940002,179.729996
746,20131219,181.490005,181.699997,178.649994,179.220001,178.110001,178.130005,178.720001,180.75,181.399994,180.940002,178.940002
747,20131220,181.559998,181.490005,181.699997,178.649994,179.220001,178.110001,178.130005,178.720001,180.75,181.399994,180.940002
748,20131223,182.529999,181.559998,181.490005,181.699997,178.649994,179.220001,178.110001,178.130005,178.720001,180.75,181.399994
749,20131224,182.929993,182.529999,181.559998,181.490005,181.699997,178.649994,179.220001,178.110001,178.130005,178.720001,180.75
750,20131226,183.860001,182.929993,182.529999,181.559998,181.490005,181.699997,178.649994,179.220001,178.110001,178.130005,178.720001
751,20131227,183.850006,183.860001,182.929993,182.529999,181.559998,181.490005,181.699997,178.649994,179.220001,178.110001,178.130005
752,20131230,183.820007,183.850006,183.860001,182.929993,182.529999,181.559998,181.490005,181.699997,178.649994,179.220001,178.110001
753,20131231,184.690002,183.820007,183.850006,183.860001,182.929993,182.529999,181.559998,181.490005,181.699997,178.649994,179.220001
754,20140102,182.919998,184.690002,183.820007,183.850006,183.860001,182.929993,182.529999,181.559998,181.490005,181.699997,178.649994
755,20140103,182.889999,182.919998,184.690002,183.820007,183.850006,183.860001,182.929993,182.529999,181.559998,181.490005,181.699997
756,20140106,182.360001,182.889999,182.919998,184.690002,183.820007,183.850006,183.860001,182.929993,182.529999,181.559998,181.490005
757,20140107,183.479996,182.360001,182.889999,182.919998,184.690002,183.820007,183.850006,183.860001,182.929993,182.529999,181.559998
758,20140108,183.520004,183.479996,182.360001,182.889999,182.919998,184.690002,183.820007,183.850006,183.860001,182.929993,182.529999
759,20140109,183.639999,183.520004,183.479996,182.360001,182.889999,182.919998,184.690002,183.820007,183.850006,183.860001,182.929993
760,20140110,184.139999,183.639999,183.520004,183.479996,182.360001,182.889999,182.919998,184.690002,183.820007,183.850006,183.860001
761,20140113,181.690002,184.139999,183.639999,183.520004,183.479996,182.360001,182.889999,182.919998,184.690002,183.820007,183.850006
762,20140114,183.669998,181.690002,184.139999,183.639999,183.520004,183.479996,182.360001,182.889999,182.919998,184.690002,183.820007
763,20140115,184.660004,183.669998,181.690002,184.139999,183.639999,183.520004,183.479996,182.360001,182.889999,182.919998,184.690002
764,20140116,184.419998,184.660004,183.669998,181.690002,184.139999,183.639999,183.520004,183.479996,182.360001,182.889999,182.919998
765,20140117,183.639999,184.419998,184.660004,183.669998,181.690002,184.139999,183.639999,183.520004,183.479996,182.360001,182.889999
766,20140121,184.179993,183.639999,184.419998,184.660004,183.669998,181.690002,184.139999,183.639999,183.520004,183.479996,182.360001
767,20140122,184.300003,184.179993,183.639999,184.419998,184.660004,183.669998,181.690002,184.139999,183.639999,183.520004,183.479996
768,20140123,182.789993,184.300003,184.179993,183.639999,184.419998,184.660004,183.669998,181.690002,184.139999,183.639999,183.520004
769,20140124,178.889999,182.789993,184.300003,184.179993,183.639999,184.419998,184.660004,183.669998,181.690002,184.139999,183.639999
770,20140127,178.009995,178.889999,182.789993,184.300003,184.179993,183.639999,184.419998,184.660004,183.669998,181.690002,184.139999
771,20140128,179.070007,178.009995,178.889999,182.789993,184.300003,184.179993,183.639999,184.419998,184.660004,183.669998,181.690002
772,20140129,177.350006,179.070007,178.009995,178.889999,182.789993,184.300003,184.179993,183.639999,184.419998,184.660004,183.669998
773,20140130,179.229996,177.350006,179.070007,178.009995,178.889999,182.789993,184.300003,184.179993,183.639999,184.419998,184.660004
774,20140131,178.179993,179.229996,177.350006,179.070007,178.009995,178.889999,182.789993,184.300003,184.179993,183.639999,184.419998
775,20140203,174.169998,178.179993,179.229996,177.350006,179.070007,178.009995,178.889999,182.789993,184.300003,184.179993,183.639999
776,20140204,175.389999,174.169998,178.179993,179.229996,177.350006,179.070007,178.009995,178.889999,182.789993,184.300003,184.179993
777,20140205,175.169998,175.389999,174.169998,178.179993,179.229996,177.350006,179.070007,178.009995,178.889999,182.789993,184.300003
778,20140206,177.479996,175.169998,175.389999,174.169998,178.179993,179.229996,177.350006,179.070007,178.009995,178.889999,182.789993
779,20140207,179.679993,177.479996,175.169998,175.389999,174.169998,178.179993,179.229996,177.350006,179.070007,178.009995,178.889999
780,20140210,180.009995,179.679993,177.479996,175.169998,175.389999,174.169998,178.179993,179.229996,177.350006,179.070007,178.009995
781,20140211,181.979996,180.009995,179.679993,177.479996,175.169998,175.389999,174.169998,178.179993,179.229996,177.350006,179.070007
782,20140212,182.070007,181.979996,180.009995,179.679993,177.479996,175.169998,175.389999,174.169998,178.179993,179.229996,177.350006
783,20140213,183.009995,182.070007,181.979996,180.009995,179.679993,177.479996,175.169998,175.389999,174.169998,178.179993,179.229996
784,20140214,184.020004,183.009995,182.070007,181.979996,180.009995,179.679993,177.479996,175.169998,175.389999,174.169998,178.179993
785,20140218,184.240005,184.020004,183.009995,182.070007,181.979996,180.009995,179.679993,177.479996,175.169998,175.389999,174.169998
786,20140219,183.020004,184.240005,184.020004,183.009995,182.070007,181.979996,180.009995,179.679993,177.479996,175.169998,175.389999
787,20140220,184.100006,183.020004,184.240005,184.020004,183.009995,182.070007,181.979996,180.009995,179.679993,177.479996,175.169998
788,20140221,183.889999,184.100006,183.020004,184.240005,184.020004,183.009995,182.070007,181.979996,180.009995,179.679993,177.479996
789,20140224,184.910004,183.889999,184.100006,183.020004,184.240005,184.020004,183.009995,182.070007,181.979996,180.009995,179.679993
790,20140225,184.839996,184.910004,183.889999,184.100006,183.020004,184.240005,184.020004,183.009995,182.070007,181.979996,180.009995
791,20140226,184.850006,184.839996,184.910004,183.889999,184.100006,183.020004,184.240005,184.020004,183.009995,182.070007,181.979996
792,20140227,185.820007,184.850006,184.839996,184.910004,183.889999,184.100006,183.020004,184.240005,184.020004,183.009995,182.070007
793,20140228,186.289993,185.820007,184.850006,184.839996,184.910004,183.889999,184.100006,183.020004,184.240005,184.020004,183.009995
794,20140303,184.979996,186.289993,185.820007,184.850006,184.839996,184.910004,183.889999,184.100006,183.020004,184.240005,184.020004
795,20140304,187.580002,184.979996,186.289993,185.820007,184.850006,184.839996,184.910004,183.889999,184.100006,183.020004,184.240005
796,20140305,187.75,187.580002,184.979996,186.289993,185.820007,184.850006,184.839996,184.910004,183.889999,184.100006,183.020004
797,20140306,188.179993,187.75,187.580002,184.979996,186.289993,185.820007,184.850006,184.839996,184.910004,183.889999,184.100006
798,20140307,188.259995,188.179993,187.75,187.580002,184.979996,186.289993,185.820007,184.850006,184.839996,184.910004,183.889999
799,20140310,188.160004,188.259995,188.179993,187.75,187.580002,184.979996,186.289993,185.820007,184.850006,184.839996,184.910004
800,20140311,187.229996,188.160004,188.259995,188.179993,187.75,187.580002,184.979996,186.289993,185.820007,184.850006,184.839996
801,20140312,187.279999,187.229996,188.160004,188.259995,188.179993,187.75,187.580002,184.979996,186.289993,185.820007,184.850006
802,20140313,185.179993,187.279999,187.229996,188.160004,188.259995,188.179993,187.75,187.580002,184.979996,186.289993,185.820007
803,20140314,184.660004,185.179993,187.279999,187.229996,188.160004,188.259995,188.179993,187.75,187.580002,184.979996,186.289993
804,20140317,186.330002,184.660004,185.179993,187.279999,187.229996,188.160004,188.259995,188.179993,187.75,187.580002,184.979996
805,20140318,187.660004,186.330002,184.660004,185.179993,187.279999,187.229996,188.160004,188.259995,188.179993,187.75,187.580002
806,20140319,186.660004,187.660004,186.330002,184.660004,185.179993,187.279999,187.229996,188.160004,188.259995,188.179993,187.75
807,20140320,187.75,186.660004,187.660004,186.330002,184.660004,185.179993,187.279999,187.229996,188.160004,188.259995,188.179993
808,20140321,186.199997,187.75,186.660004,187.660004,186.330002,184.660004,185.179993,187.279999,187.229996,188.160004,188.259995
809,20140324,185.429993,186.199997,187.75,186.660004,187.660004,186.330002,184.660004,185.179993,187.279999,187.229996,188.160004
810,20140325,186.309998,185.429993,186.199997,187.75,186.660004,187.660004,186.330002,184.660004,185.179993,187.279999,187.229996
811,20140326,184.970001,186.309998,185.429993,186.199997,187.75,186.660004,187.660004,186.330002,184.660004,185.179993,187.279999
812,20140327,184.580002,184.970001,186.309998,185.429993,186.199997,187.75,186.660004,187.660004,186.330002,184.660004,185.179993
813,20140328,185.490005,184.580002,184.970001,186.309998,185.429993,186.199997,187.75,186.660004,187.660004,186.330002,184.660004
814,20140331,187.009995,185.490005,184.580002,184.970001,186.309998,185.429993,186.199997,187.75,186.660004,187.660004,186.330002
815,20140401,188.25,187.009995,185.490005,184.580002,184.970001,186.309998,185.429993,186.199997,187.75,186.660004,187.660004
816,20140402,188.880005,188.25,187.009995,185.490005,184.580002,184.970001,186.309998,185.429993,186.199997,187.75,186.660004
817,20140403,188.630005,188.880005,188.25,187.009995,185.490005,184.580002,184.970001,186.309998,185.429993,186.199997,187.75
818,20140404,186.399994,188.630005,188.880005,188.25,187.009995,185.490005,184.580002,184.970001,186.309998,185.429993,186.199997
819,20140407,184.339996,186.399994,188.630005,188.880005,188.25,187.009995,185.490005,184.580002,184.970001,186.309998,185.429993
820,20140408,185.100006,184.339996,186.399994,188.630005,188.880005,188.25,187.009995,185.490005,184.580002,184.970001,186.309998
821,20140409,187.089996,185.100006,184.339996,186.399994,188.630005,188.880005,188.25,187.009995,185.490005,184.580002,184.970001
822,20140410,183.160004,187.089996,185.100006,184.339996,186.399994,188.630005,188.880005,188.25,187.009995,185.490005,184.580002
823,20140411,181.509995,183.160004,187.089996,185.100006,184.339996,186.399994,188.630005,188.880005,188.25,187.009995,185.490005
824,20140414,182.940002,181.509995,183.160004,187.089996,185.100006,184.339996,186.399994,188.630005,188.880005,188.25,187.009995
825,20140415,184.199997,182.940002,181.509995,183.160004,187.089996,185.100006,184.339996,186.399994,188.630005,188.880005,188.25
826,20140416,186.130005,184.199997,182.940002,181.509995,183.160004,187.089996,185.100006,184.339996,186.399994,188.630005,188.880005
827,20140417,186.389999,186.130005,184.199997,182.940002,181.509995,183.160004,187.089996,185.100006,184.339996,186.399994,188.630005
828,20140421,187.039993,186.389999,186.130005,184.199997,182.940002,181.509995,183.160004,187.089996,185.100006,184.339996,186.399994
829,20140422,187.889999,187.039993,186.389999,186.130005,184.199997,182.940002,181.509995,183.160004,187.089996,185.100006,184.339996
830,20140423,187.449997,187.889999,187.039993,186.389999,186.130005,184.199997,182.940002,181.509995,183.160004,187.089996,185.100006
831,20140424,187.830002,187.449997,187.889999,187.039993,186.389999,186.130005,184.199997,182.940002,181.509995,183.160004,187.089996
832,20140425,186.289993,187.830002,187.449997,187.889999,187.039993,186.389999,186.130005,184.199997,182.940002,181.509995,183.160004
833,20140428,186.880005,186.289993,187.830002,187.449997,187.889999,187.039993,186.389999,186.130005,184.199997,182.940002,181.509995
834,20140429,187.75,186.880005,186.289993,187.830002,187.449997,187.889999,187.039993,186.389999,186.130005,184.199997,182.940002
835,20140430,188.309998,187.75,186.880005,186.289993,187.830002,187.449997,187.889999,187.039993,186.389999,186.130005,184.199997
836,20140501,188.330002,188.309998,187.75,186.880005,186.289993,187.830002,187.449997,187.889999,187.039993,186.389999,186.130005
